student_school,student_sex,student_age,home_address_type,family_size,parent_cohabitation_status,mother_education,father_education,mother_job,father_job,school_choice_reason,student_guardian,travel_time,weekly_study_time,past_class_failures,extra_educational_support,family_educational_support,paid_extra_classes,extra_curricular_activities,attended_nursery_school,higher_education_aspiration,internet_access_at_home,romantic_relationship,family_relationship_quality,free_time_after_school,going_out_with_friends,workday_alcohol_consumption,weekend_alcohol_consumption,current_health_status,school_absences,major,id,period,score,guardian_education,guardian_job
GP,F,18,U,GT3,A,4,4,at_home,teacher,course,mother,2,2,0,school support,no family support,no,no,yes,yes,no,no,4,3,4,1,1,3,4,Portuguese,525,second period,11,4:higher education,at home
GP,F,18,U,GT3,A,4,4,at_home,teacher,course,mother,2,2,0,school support,no family support,no,no,yes,yes,no,no,4,3,4,1,1,3,4,Portuguese,525,final,11,4:higher education,at home
GP,M,15,U,GT3,T,4,2,health,services,other,mother,1,1,0,no school support,no family support,no,no,yes,yes,yes,no,2,2,4,2,4,1,0,Portuguese,526,first period,11,4:higher education,health
GP,M,15,U,GT3,T,4,2,health,services,other,mother,1,1,0,no school support,no family support,no,no,yes,yes,yes,no,2,2,4,2,4,1,0,Portuguese,526,second period,11,4:higher education,health
GP,M,15,U,GT3,T,4,2,health,services,other,mother,1,1,0,no school support,no family support,no,no,yes,yes,yes,no,2,2,4,2,4,1,0,Portuguese,526,final,11,4:higher education,health
GP,M,15,U,GT3,T,4,4,health,services,home,mother,1,2,0,no school support,family support,yes,no,no,yes,yes,no,5,4,2,3,4,5,0,Portuguese,527,first period,10,4:higher education,health
GP,M,15,U,GT3,T,4,4,health,services,home,mother,1,2,0,no school support,family support,yes,no,no,yes,yes,no,5,4,2,3,4,5,0,Portuguese,527,second period,11,4:higher education,health
GP,M,15,U,GT3,T,4,4,health,services,home,mother,1,2,0,no school support,family support,yes,no,no,yes,yes,no,5,4,2,3,4,5,0,Portuguese,527,final,11,4:higher education,health
GP,F,15,U,LE3,A,4,3,other,other,course,mother,1,2,0,school support,family support,yes,yes,yes,yes,yes,yes,5,2,2,1,1,5,4,Portuguese,529,first period,10,4:higher education,other
GP,F,15,U,LE3,A,4,3,other,other,course,mother,1,2,0,school support,family support,yes,yes,yes,yes,yes,yes,5,2,2,1,1,5,4,Portuguese,529,second period,11,4:higher education,other
GP,F,15,U,LE3,A,4,3,other,other,course,mother,1,2,0,school support,family support,yes,yes,yes,yes,yes,yes,5,2,2,1,1,5,4,Portuguese,529,final,11,4:higher education,other
GP,M,15,U,GT3,T,4,3,teacher,other,home,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,3,3,2,3,5,0,Portuguese,530,first period,11,4:higher education,teacher
GP,M,15,U,GT3,T,4,3,teacher,other,home,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,3,3,2,3,5,0,Portuguese,530,second period,11,4:higher education,teacher
GP,M,15,U,GT3,T,4,3,teacher,other,home,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,4,3,3,2,3,5,0,Portuguese,530,final,11,4:higher education,teacher
GP,M,15,U,GT3,T,4,0,teacher,other,course,mother,2,4,0,no school support,no family support,no,yes,yes,yes,yes,no,3,4,3,1,1,1,0,Portuguese,531,first period,12,4:higher education,teacher
GP,M,15,U,GT3,T,4,0,teacher,other,course,mother,2,4,0,no school support,no family support,no,yes,yes,yes,yes,no,3,4,3,1,1,1,0,Portuguese,531,second period,11,4:higher education,teacher
GP,M,15,U,GT3,T,4,0,teacher,other,course,mother,2,4,0,no school support,no family support,no,yes,yes,yes,yes,no,3,4,3,1,1,1,0,Portuguese,531,final,11,4:higher education,teacher
GP,M,16,R,GT3,T,4,3,services,other,reputation,mother,2,1,0,school support,family support,yes,yes,no,yes,yes,no,3,3,3,1,1,4,6,Portuguese,532,first period,9,4:higher education,services
GP,M,16,R,GT3,T,4,3,services,other,reputation,mother,2,1,0,school support,family support,yes,yes,no,yes,yes,no,3,3,3,1,1,4,6,Portuguese,532,second period,11,4:higher education,services
GP,M,16,R,GT3,T,4,3,services,other,reputation,mother,2,1,0,school support,family support,yes,yes,no,yes,yes,no,3,3,3,1,1,4,6,Portuguese,532,final,11,4:higher education,services
GP,M,15,R,GT3,T,4,4,other,other,home,father,4,4,0,no school support,family support,no,yes,yes,yes,yes,yes,1,3,5,3,5,1,8,Portuguese,533,first period,12,4:higher education,other
GP,M,15,R,GT3,T,4,4,other,other,home,father,4,4,0,no school support,family support,no,yes,yes,yes,yes,yes,1,3,5,3,5,1,8,Portuguese,533,second period,10,4:higher education,other
GP,M,15,R,GT3,T,4,4,other,other,home,father,4,4,0,no school support,family support,no,yes,yes,yes,yes,yes,1,3,5,3,5,1,8,Portuguese,533,final,11,4:higher education,other
GP,M,15,U,GT3,T,4,3,teacher,services,course,father,2,4,0,school support,family support,no,no,yes,yes,yes,no,2,2,2,1,1,3,6,Portuguese,534,first period,9,3:secondary education,services
GP,M,15,U,GT3,T,4,3,teacher,services,course,father,2,4,0,school support,family support,no,no,yes,yes,yes,no,2,2,2,1,1,3,6,Portuguese,534,second period,11,3:secondary education,services
GP,M,15,U,GT3,T,4,3,teacher,services,course,father,2,4,0,school support,family support,no,no,yes,yes,yes,no,2,2,2,1,1,3,6,Portuguese,534,final,11,3:secondary education,services
GP,M,17,U,LE3,T,4,3,teacher,other,course,mother,2,2,0,no school support,no family support,no,yes,yes,yes,yes,no,4,4,4,4,4,4,0,Portuguese,535,first period,10,4:higher education,teacher
GP,M,17,U,LE3,T,4,3,teacher,other,course,mother,2,2,0,no school support,no family support,no,yes,yes,yes,yes,no,4,4,4,4,4,4,0,Portuguese,535,second period,11,4:higher education,teacher
GP,M,17,U,LE3,T,4,3,teacher,other,course,mother,2,2,0,no school support,no family support,no,yes,yes,yes,yes,no,4,4,4,4,4,4,0,Portuguese,535,final,11,4:higher education,teacher
GP,M,16,R,GT3,T,4,2,teacher,services,other,mother,1,1,0,no school support,family support,no,yes,yes,yes,yes,yes,4,3,3,3,4,3,8,Portuguese,536,first period,10,4:higher education,teacher
GP,M,16,R,GT3,T,4,2,teacher,services,other,mother,1,1,0,no school support,family support,no,yes,yes,yes,yes,yes,4,3,3,3,4,3,8,Portuguese,536,second period,9,4:higher education,teacher
GP,M,16,R,GT3,T,4,2,teacher,services,other,mother,1,1,0,no school support,family support,no,yes,yes,yes,yes,yes,4,3,3,3,4,3,8,Portuguese,536,final,11,4:higher education,teacher
GP,M,16,U,GT3,T,4,3,teacher,other,home,mother,1,2,0,no school support,family support,yes,yes,yes,yes,yes,no,3,4,3,2,3,3,4,Portuguese,537,first period,11,4:higher education,teacher
GP,M,16,U,GT3,T,4,3,teacher,other,home,mother,1,2,0,no school support,family support,yes,yes,yes,yes,yes,no,3,4,3,2,3,3,4,Portuguese,537,second period,10,4:higher education,teacher
GP,M,16,U,GT3,T,4,3,teacher,other,home,mother,1,2,0,no school support,family support,yes,yes,yes,yes,yes,no,3,4,3,2,3,3,4,Portuguese,537,final,11,4:higher education,teacher
GP,F,16,U,LE3,T,4,4,teacher,teacher,reputation,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,5,2,1,2,3,0,Portuguese,538,first period,11,4:higher education,teacher
GP,F,16,U,LE3,T,4,4,teacher,teacher,reputation,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,5,2,1,2,3,0,Portuguese,538,second period,10,4:higher education,teacher
GP,F,16,U,LE3,T,4,4,teacher,teacher,reputation,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,5,2,1,2,3,0,Portuguese,538,final,11,4:higher education,teacher
GP,F,17,R,LE3,T,4,4,services,other,other,mother,1,1,0,no school support,family support,no,no,yes,yes,no,no,5,2,1,1,2,3,6,Portuguese,539,first period,12,4:higher education,services
GP,F,17,R,LE3,T,4,4,services,other,other,mother,1,1,0,no school support,family support,no,no,yes,yes,no,no,5,2,1,1,2,3,6,Portuguese,539,second period,11,4:higher education,services
GP,F,17,R,LE3,T,4,4,services,other,other,mother,1,1,0,no school support,family support,no,no,yes,yes,no,no,5,2,1,1,2,3,6,Portuguese,539,final,11,4:higher education,services
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,2,0,no school support,family support,no,no,no,yes,yes,no,4,3,2,1,1,3,2,Portuguese,540,first period,10,4:higher education,teacher
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,2,0,no school support,family support,no,no,no,yes,yes,no,4,3,2,1,1,3,2,Portuguese,540,second period,10,4:higher education,teacher
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,2,0,no school support,family support,no,no,no,yes,yes,no,4,3,2,1,1,3,2,Portuguese,540,final,11,4:higher education,teacher
GP,M,18,U,LE3,T,4,4,other,other,reputation,father,1,1,0,no school support,family support,no,no,yes,yes,yes,no,4,2,5,3,4,5,2,Portuguese,541,first period,8,4:higher education,other
GP,M,18,U,LE3,T,4,4,other,other,reputation,father,1,1,0,no school support,family support,no,no,yes,yes,yes,no,4,2,5,3,4,5,2,Portuguese,541,second period,9,4:higher education,other
GP,M,18,U,LE3,T,4,4,other,other,reputation,father,1,1,0,no school support,family support,no,no,yes,yes,yes,no,4,2,5,3,4,5,2,Portuguese,541,final,11,4:higher education,other
MS,M,16,R,LE3,A,4,4,at_home,other,home,mother,1,2,0,no school support,family support,no,no,yes,yes,no,no,5,3,2,1,3,2,5,Portuguese,543,first period,10,4:higher education,at home
MS,M,16,R,LE3,A,4,4,at_home,other,home,mother,1,2,0,no school support,family support,no,no,yes,yes,no,no,5,3,2,1,3,2,5,Portuguese,543,second period,11,4:higher education,at home
MS,M,16,R,LE3,A,4,4,at_home,other,home,mother,1,2,0,no school support,family support,no,no,yes,yes,no,no,5,3,2,1,3,2,5,Portuguese,543,final,11,4:higher education,at home
MS,F,16,U,LE3,T,4,4,services,services,other,father,2,1,0,no school support,family support,no,no,yes,yes,no,no,5,1,3,1,2,5,1,Portuguese,544,first period,11,4:higher education,services
MS,F,16,U,LE3,T,4,4,services,services,other,father,2,1,0,no school support,family support,no,no,yes,yes,no,no,5,1,3,1,2,5,1,Portuguese,544,second period,11,4:higher education,services
MS,F,16,U,LE3,T,4,4,services,services,other,father,2,1,0,no school support,family support,no,no,yes,yes,no,no,5,1,3,1,2,5,1,Portuguese,544,final,11,4:higher education,services
MS,M,16,R,LE3,T,4,1,other,at_home,other,father,1,1,0,no school support,no family support,no,no,yes,yes,yes,no,4,1,2,2,1,2,0,Portuguese,545,first period,10,1:primary education,at home
MS,M,16,R,LE3,T,4,1,other,at_home,other,father,1,1,0,no school support,no family support,no,no,yes,yes,yes,no,4,1,2,2,1,2,0,Portuguese,545,second period,11,1:primary education,at home
MS,M,16,R,LE3,T,4,1,other,at_home,other,father,1,1,0,no school support,no family support,no,no,yes,yes,yes,no,4,1,2,2,1,2,0,Portuguese,545,final,11,1:primary education,at home
MS,M,17,R,GT3,T,4,3,services,other,home,mother,2,2,1,no school support,family support,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,4,Portuguese,546,first period,10,4:higher education,services
MS,M,17,R,GT3,T,4,3,services,other,home,mother,2,2,1,no school support,family support,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,4,Portuguese,546,second period,11,4:higher education,services
MS,M,17,R,GT3,T,4,3,services,other,home,mother,2,2,1,no school support,family support,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,4,Portuguese,546,final,11,4:higher education,services
MS,F,17,U,GT3,T,4,3,teacher,other,other,mother,2,2,0,no school support,no family support,no,no,yes,yes,yes,no,5,5,4,1,1,1,0,Portuguese,547,first period,6,4:higher education,teacher
MS,F,17,U,GT3,T,4,3,teacher,other,other,mother,2,2,0,no school support,no family support,no,no,yes,yes,yes,no,5,5,4,1,1,1,0,Portuguese,547,second period,9,4:higher education,teacher
MS,F,17,U,GT3,T,4,3,teacher,other,other,mother,2,2,0,no school support,no family support,no,no,yes,yes,yes,no,5,5,4,1,1,1,0,Portuguese,547,final,11,4:higher education,teacher
GP,M,16,U,LE3,A,3,4,services,other,home,mother,1,2,0,school support,family support,no,yes,yes,yes,yes,no,5,3,3,1,1,5,4,Math,548,first period,11,3:secondary education,services
GP,M,16,U,LE3,A,3,4,services,other,home,mother,1,2,0,school support,family support,no,yes,yes,yes,yes,no,5,3,3,1,1,5,4,Math,548,second period,11,3:secondary education,services
GP,M,16,U,LE3,A,3,4,services,other,home,mother,1,2,0,school support,family support,no,yes,yes,yes,yes,no,5,3,3,1,1,5,4,Math,548,final,11,3:secondary education,services
GP,F,15,R,GT3,T,3,4,services,health,course,mother,1,3,0,school support,family support,yes,yes,yes,yes,yes,no,4,3,2,1,1,5,2,Math,549,first period,12,3:secondary education,services
GP,F,15,R,GT3,T,3,4,services,health,course,mother,1,3,0,school support,family support,yes,yes,yes,yes,yes,no,4,3,2,1,1,5,2,Math,549,second period,12,3:secondary education,services
GP,F,15,R,GT3,T,3,4,services,health,course,mother,1,3,0,school support,family support,yes,yes,yes,yes,yes,no,4,3,2,1,1,5,2,Math,549,final,11,3:secondary education,services
GP,F,16,U,LE3,A,3,3,other,services,home,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,2,3,5,1,4,3,12,Math,550,first period,11,3:secondary education,other
GP,F,16,U,LE3,A,3,3,other,services,home,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,2,3,5,1,4,3,12,Math,550,second period,12,3:secondary education,other
GP,F,16,U,LE3,A,3,3,other,services,home,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,2,3,5,1,4,3,12,Math,550,final,11,3:secondary education,other
GP,F,16,U,GT3,T,3,3,other,services,home,mother,1,2,0,school support,family support,yes,yes,yes,yes,yes,no,4,3,3,2,4,5,54,Math,551,first period,11,3:secondary education,other
GP,F,16,U,GT3,T,3,3,other,services,home,mother,1,2,0,school support,family support,yes,yes,yes,yes,yes,no,4,3,3,2,4,5,54,Math,551,second period,12,3:secondary education,other
GP,F,16,U,GT3,T,3,3,other,services,home,mother,1,2,0,school support,family support,yes,yes,yes,yes,yes,no,4,3,3,2,4,5,54,Math,551,final,11,3:secondary education,other
GP,F,15,U,GT3,A,3,3,other,health,reputation,father,1,4,0,school support,no family support,no,no,yes,yes,no,no,4,3,3,1,1,4,10,Math,552,first period,10,3:secondary education,health
GP,F,15,U,GT3,A,3,3,other,health,reputation,father,1,4,0,school support,no family support,no,no,yes,yes,no,no,4,3,3,1,1,4,10,Math,552,second period,11,3:secondary education,health
GP,F,15,U,GT3,A,3,3,other,health,reputation,father,1,4,0,school support,no family support,no,no,yes,yes,no,no,4,3,3,1,1,4,10,Math,552,final,11,3:secondary education,health
GP,F,15,U,LE3,A,3,4,other,other,home,mother,1,2,0,school support,no family support,no,yes,yes,yes,yes,yes,5,3,2,1,1,1,0,Math,553,first period,7,3:secondary education,other
GP,F,15,U,LE3,A,3,4,other,other,home,mother,1,2,0,school support,no family support,no,yes,yes,yes,yes,yes,5,3,2,1,1,1,0,Math,553,second period,10,3:secondary education,other
GP,F,15,U,LE3,A,3,4,other,other,home,mother,1,2,0,school support,no family support,no,yes,yes,yes,yes,yes,5,3,2,1,1,1,0,Math,553,final,11,3:secondary education,other
GP,F,16,U,GT3,A,3,4,services,other,course,father,1,1,0,no school support,no family support,no,no,yes,yes,yes,no,3,2,1,1,4,5,16,Math,554,first period,12,4:higher education,other
GP,F,16,U,GT3,A,3,4,services,other,course,father,1,1,0,no school support,no family support,no,no,yes,yes,yes,no,3,2,1,1,4,5,16,Math,554,second period,11,4:higher education,other
GP,F,16,U,GT3,A,3,4,services,other,course,father,1,1,0,no school support,no family support,no,no,yes,yes,yes,no,3,2,1,1,4,5,16,Math,554,final,11,4:higher education,other
GP,M,17,U,GT3,T,3,3,services,services,other,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,yes,4,3,4,2,3,4,12,Math,555,first period,12,3:secondary education,services
GP,M,17,U,GT3,T,3,3,services,services,other,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,yes,4,3,4,2,3,4,12,Math,555,second period,12,3:secondary education,services
GP,M,17,U,GT3,T,3,3,services,services,other,mother,1,2,0,no school support,family support,no,yes,yes,yes,yes,yes,4,3,4,2,3,4,12,Math,555,final,11,3:secondary education,services
GP,M,17,U,GT3,T,3,3,health,other,home,mother,1,1,0,no school support,family support,yes,no,yes,yes,yes,no,4,4,3,1,3,5,4,Math,556,first period,14,3:secondary education,health
GP,M,17,U,GT3,T,3,3,health,other,home,mother,1,1,0,no school support,family support,yes,no,yes,yes,yes,no,4,4,3,1,3,5,4,Math,556,second period,12,3:secondary education,health
GP,M,17,U,GT3,T,3,3,health,other,home,mother,1,1,0,no school support,family support,yes,no,yes,yes,yes,no,4,4,3,1,3,5,4,Math,556,final,11,3:secondary education,health
MS,F,17,U,LE3,A,3,2,services,other,reputation,mother,2,2,0,no school support,no family support,no,no,yes,yes,no,yes,1,2,3,1,2,5,2,Math,558,first period,12,3:secondary education,services
MS,F,17,U,LE3,A,3,2,services,other,reputation,mother,2,2,0,no school support,no family support,no,no,yes,yes,no,yes,1,2,3,1,2,5,2,Math,558,second period,12,3:secondary education,services
MS,F,17,U,LE3,A,3,2,services,other,reputation,mother,2,2,0,no school support,no family support,no,no,yes,yes,no,yes,1,2,3,1,2,5,2,Math,558,final,11,3:secondary education,services
GP,M,16,U,GT3,T,3,1,other,other,reputation,father,2,4,0,no school support,family support,no,no,yes,yes,yes,no,4,3,2,1,1,5,2,Portuguese,559,first period,13,1:primary education,other
GP,M,16,U,GT3,T,3,1,other,other,reputation,father,2,4,0,no school support,family support,no,no,yes,yes,yes,no,4,3,2,1,1,5,2,Portuguese,559,second period,11,1:primary education,other
GP,M,16,U,GT3,T,3,1,other,other,reputation,father,2,4,0,no school support,family support,no,no,yes,yes,yes,no,4,3,2,1,1,5,2,Portuguese,559,final,11,1:primary education,other
GP,F,16,U,GT3,T,3,3,other,services,home,mother,1,2,0,school support,family support,no,yes,yes,yes,yes,no,4,3,3,2,4,5,4,Portuguese,560,first period,11,3:secondary education,other
GP,F,16,U,GT3,T,3,3,other,services,home,mother,1,2,0,school support,family support,no,yes,yes,yes,yes,no,4,3,3,2,4,5,4,Portuguese,560,second period,11,3:secondary education,other
GP,F,16,U,GT3,T,3,3,other,services,home,mother,1,2,0,school support,family support,no,yes,yes,yes,yes,no,4,3,3,2,4,5,4,Portuguese,560,final,11,3:secondary education,other
GP,F,16,U,GT3,T,3,4,at_home,other,course,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,2,4,3,1,2,3,14,Portuguese,561,first period,12,3:secondary education,at home
GP,F,16,U,GT3,T,3,4,at_home,other,course,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,2,4,3,1,2,3,14,Portuguese,561,second period,11,3:secondary education,at home
GP,F,16,U,GT3,T,3,4,at_home,other,course,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,2,4,3,1,2,3,14,Portuguese,561,final,11,3:secondary education,at home
GP,F,15,U,LE3,T,3,2,services,other,reputation,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,4,4,1,1,5,4,Portuguese,562,first period,12,3:secondary education,services
GP,F,15,U,LE3,T,3,2,services,other,reputation,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,4,4,1,1,5,4,Portuguese,562,second period,11,3:secondary education,services
GP,F,15,U,LE3,T,3,2,services,other,reputation,mother,1,2,0,no school support,family support,no,no,yes,yes,yes,no,4,4,4,1,1,5,4,Portuguese,562,final,11,3:secondary education,services
GP,F,16,U,GT3,T,3,3,other,other,home,mother,1,3,0,no school support,family support,no,no,yes,yes,yes,yes,4,3,3,1,3,4,2,Portuguese,563,first period,9,3:secondary education,other
GP,F,16,U,GT3,T,3,3,other,other,home,mother,1,3,0,no school support,family support,no,no,yes,yes,yes,yes,4,3,3,1,3,4,2,Portuguese,563,second period,11,3:secondary education,other
GP,F,16,U,GT3,T,3,3,other,other,home,mother,1,3,0,no school support,family support,no,no,yes,yes,yes,yes,4,3,3,1,3,4,2,Portuguese,563,final,11,3:secondary education,other
GP,F,16,R,GT3,T,3,3,services,other,reputation,father,1,3,0,school support,family support,no,yes,yes,yes,yes,no,4,1,2,1,1,2,4,Portuguese,564,first period,11,3:secondary education,other
GP,F,16,R,GT3,T,3,3,services,other,reputation,father,1,3,0,school support,family support,no,yes,yes,yes,yes,no,4,1,2,1,1,2,4,Portuguese,564,second period,11,3:secondary education,other
GP,F,16,R,GT3,T,3,3,services,other,reputation,father,1,3,0,school support,family support,no,yes,yes,yes,yes,no,4,1,2,1,1,2,4,Portuguese,564,final,11,3:secondary education,other
GP,F,15,U,LE3,A,3,4,other,other,home,mother,1,2,0,school support,no family support,no,yes,yes,yes,yes,yes,5,3,2,1,1,1,0,Portuguese,565,first period,10,3:secondary education,other
GP,F,15,U,LE3,A,3,4,other,other,home,mother,1,2,0,school support,no family support,no,yes,yes,yes,yes,yes,5,3,2,1,1,1,0,Portuguese,565,second period,11,3:secondary education,other
GP,F,15,U,LE3,A,3,4,other,other,home,mother,1,2,0,school support,no family support,no,yes,yes,yes,yes,yes,5,3,2,1,1,1,0,Portuguese,565,final,11,3:secondary education,other
GP,M,15,R,GT3,T,3,4,at_home,teacher,course,mother,4,2,0,no school support,family support,no,no,yes,yes,no,yes,5,3,3,1,1,5,2,Portuguese,566,first period,12,3:secondary education,at home
GP,M,15,R,GT3,T,3,4,at_home,teacher,course,mother,4,2,0,no school support,family support,no,no,yes,yes,no,yes,5,3,3,1,1,5,2,Portuguese,566,second period,11,3:secondary education,at home
GP,M,15,R,GT3,T,3,4,at_home,teacher,course,mother,4,2,0,no school support,family support,no,no,yes,yes,no,yes,5,3,3,1,1,5,2,Portuguese,566,final,11,3:secondary education,at home
GP,F,15,U,GT3,T,3,2,health,services,home,father,1,2,1,no school support,family support,no,no,yes,yes,yes,no,3,3,2,1,1,3,2,Portuguese,568,first period,11,2:5th to 9th grade,services
GP,F,15,U,GT3,T,3,2,health,services,home,father,1,2,1,no school support,family support,no,no,yes,yes,yes,no,3,3,2,1,1,3,2,Portuguese,568,second period,11,2:5th to 9th grade,services
GP,F,15,U,GT3,T,3,2,health,services,home,father,1,2,1,no school support,family support,no,no,yes,yes,yes,no,3,3,2,1,1,3,2,Portuguese,568,final,11,2:5th to 9th grade,services
GP,M,19,U,GT3,T,3,2,services,at_home,home,mother,1,1,0,no school support,family support,no,no,yes,no,yes,yes,4,5,4,1,1,4,6,Portuguese,569,first period,11,3:secondary education,services
GP,M,19,U,GT3,T,3,2,services,at_home,home,mother,1,1,0,no school support,family support,no,no,yes,no,yes,yes,4,5,4,1,1,4,6,Portuguese,569,second period,9,3:secondary education,services
GP,M,19,U,GT3,T,3,2,services,at_home,home,mother,1,1,0,no school support,family support,no,no,yes,no,yes,yes,4,5,4,1,1,4,6,Portuguese,569,final,11,3:secondary education,services
GP,F,17,U,GT3,T,3,3,services,other,home,mother,2,3,0,no school support,family support,no,no,yes,yes,yes,yes,4,2,2,2,3,5,10,Portuguese,570,first period,11,3:secondary education,services
GP,F,17,U,GT3,T,3,3,services,other,home,mother,2,3,0,no school support,family support,no,no,yes,yes,yes,yes,4,2,2,2,3,5,10,Portuguese,570,second period,11,3:secondary education,services
GP,F,17,U,GT3,T,3,3,services,other,home,mother,2,3,0,no school support,family support,no,no,yes,yes,yes,yes,4,2,2,2,3,5,10,Portuguese,570,final,11,3:secondary education,services
GP,M,19,R,GT3,T,3,3,other,services,reputation,father,1,2,0,no school support,no family support,no,yes,yes,yes,no,yes,4,5,3,1,2,5,0,Portuguese,571,first period,10,3:secondary education,services
GP,M,19,R,GT3,T,3,3,other,services,reputation,father,1,2,0,no school support,no family support,no,yes,yes,yes,no,yes,4,5,3,1,2,5,0,Portuguese,571,second period,10,3:secondary education,services
GP,M,19,R,GT3,T,3,3,other,services,reputation,father,1,2,0,no school support,no family support,no,yes,yes,yes,no,yes,4,5,3,1,2,5,0,Portuguese,571,final,11,3:secondary education,services
GP,F,17,U,GT3,T,3,3,at_home,other,course,mother,1,1,0,no school support,family support,yes,yes,yes,yes,yes,no,4,2,5,2,5,5,2,Portuguese,572,first period,11,3:secondary education,at home
GP,F,17,U,GT3,T,3,3,at_home,other,course,mother,1,1,0,no school support,family support,yes,yes,yes,yes,yes,no,4,2,5,2,5,5,2,Portuguese,572,second period,12,3:secondary education,at home
GP,F,17,U,GT3,T,3,3,at_home,other,course,mother,1,1,0,no school support,family support,yes,yes,yes,yes,yes,no,4,2,5,2,5,5,2,Portuguese,572,final,11,3:secondary education,at home
MS,F,15,R,GT3,T,3,3,at_home,other,course,mother,2,1,0,no school support,family support,no,no,yes,yes,yes,no,5,4,4,2,3,5,4,Portuguese,573,first period,10,3:secondary education,at home
MS,F,15,R,GT3,T,3,3,at_home,other,course,mother,2,1,0,no school support,family support,no,no,yes,yes,yes,no,5,4,4,2,3,5,4,Portuguese,573,second period,10,3:secondary education,at home
MS,F,15,R,GT3,T,3,3,at_home,other,course,mother,2,1,0,no school support,family support,no,no,yes,yes,yes,no,5,4,4,2,3,5,4,Portuguese,573,final,11,3:secondary education,at home
MS,M,16,R,GT3,T,3,4,other,health,other,mother,3,2,0,no school support,no family support,no,no,no,yes,no,no,3,4,5,1,2,5,4,Portuguese,574,first period,9,3:secondary education,other
MS,M,16,R,GT3,T,3,4,other,health,other,mother,3,2,0,no school support,no family support,no,no,no,yes,no,no,3,4,5,1,2,5,4,Portuguese,574,second period,10,3:secondary education,other
MS,M,16,R,GT3,T,3,4,other,health,other,mother,3,2,0,no school support,no family support,no,no,no,yes,no,no,3,4,5,1,2,5,4,Portuguese,574,final,11,3:secondary education,other
MS,M,15,U,LE3,T,3,3,at_home,at_home,reputation,father,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,5,3,3,1,1,5,0,Portuguese,575,first period,11,3:secondary education,at home
MS,M,15,U,LE3,T,3,3,at_home,at_home,reputation,father,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,5,3,3,1,1,5,0,Portuguese,575,second period,11,3:secondary education,at home
MS,M,15,U,LE3,T,3,3,at_home,at_home,reputation,father,1,2,0,no school support,family support,no,yes,yes,yes,yes,no,5,3,3,1,1,5,0,Portuguese,575,final,11,3:secondary education,at home
MS,M,15,U,GT3,T,3,1,other,services,home,mother,2,1,0,no school support,family support,no,no,yes,yes,no,no,3,2,3,1,3,4,0,Portuguese,576,first period,10,3:secondary education,other
MS,M,15,U,GT3,T,3,1,other,services,home,mother,2,1,0,no school support,family support,no,no,yes,yes,no,no,3,2,3,1,3,4,0,Portuguese,576,second period,9,3:secondary education,other
MS,M,15,U,GT3,T,3,1,other,services,home,mother,2,1,0,no school support,family support,no,no,yes,yes,no,no,3,2,3,1,3,4,0,Portuguese,576,final,11,3:secondary education,other
MS,M,15,U,GT3,T,3,3,services,services,course,father,2,1,0,no school support,family support,no,yes,no,yes,yes,no,4,3,3,2,4,3,11,Portuguese,577,first period,12,3:secondary education,services
MS,M,15,U,GT3,T,3,3,services,services,course,father,2,1,0,no school support,family support,no,yes,no,yes,yes,no,4,3,3,2,4,3,11,Portuguese,577,second period,10,3:secondary education,services
MS,M,15,U,GT3,T,3,3,services,services,course,father,2,1,0,no school support,family support,no,yes,no,yes,yes,no,4,3,3,2,4,3,11,Portuguese,577,final,11,3:secondary education,services
MS,F,17,U,GT3,T,3,2,at_home,other,home,mother,2,1,0,no school support,no family support,no,no,yes,yes,no,yes,4,3,3,2,2,1,5,Portuguese,578,first period,9,3:secondary education,at home
MS,F,17,U,GT3,T,3,2,at_home,other,home,mother,2,1,0,no school support,no family support,no,no,yes,yes,no,yes,4,3,3,2,2,1,5,Portuguese,578,second period,11,3:secondary education,at home
